"","ID","natural_growth_1000","density","dependency_ratio","migration_intern","migration","p_employment","primary_sector","secondary_sector","tertiary_sector","p_social_assistance","p_new_buildings","p_new_housings","p_cinema","p_museum","p_culture_institution","size_households","p_new_entreprise","p_weddings","p_strangers","p_cultural_place","p_individual_houses","Population","p_infrastructure","p_forested","p_agriculture","p_improductible","surface_polygone","lat","long","zab_2022","net_income_h"
"668",1261.44275997381,-2981009.99442124,12153.389912811,40664.5589271507,-141952.85687168,993669.99810176,21243966.5958467,126763171.351493,144872195.830278,16845604.1663114,1880698.84257229,1504554.31586313,1003036.21059511,Inf,Inf,Inf,992892.565451756,492151892.803782,1490504.99712365,144044.456430707,Inf,33105.3037927357,2209.70725687454,19054604.2851179,11653229.0669316,4017210.02022429,1410040717.09872,4627.57534229522,12800809.0097236,5081282.60769788,47943.3481408965,85.7906951327013
"669",1261.86696274637,Inf,26236.9624840069,34431.9814123302,-73664.7648044696,368323.82402447,17904630.3344082,12533241.2340858,41777470.7802859,9215618.55447483,Inf,Inf,Inf,Inf,Inf,Inf,960677.683938739,Inf,1104971.47207341,147592.223027166,Inf,39420.2785513899,5990.17408310747,22863638.7360665,16236497.0734385,3534127.12324056,Inf,5839.73592120295,12203480.3188164,5293612.62468702,159166.417765208,78.1268255912321
"670",1264.10994870339,345553.33484905,16588.4878934461,40788.1917674715,863883.337134263,406533.335117173,20398686.454583,5560830.28711889,5129758.17183836,1853610.0957063,1596782.05911745,858272.664123452,361377.963840181,Inf,Inf,579662673.417734,1052920.16164867,772883564.556979,531620.515151282,153892.745154843,579662673.417734,42707.3691028643,945.75187533893,27416055.1074166,7699029.17400055,4541649.53294578,321159502.68688,1463.1369571701,11122435.7749756,5141897.60603377,29027.6039601537,82.5625372820919
"671",1254.92905436414,-1170908.41684562,21579.7173885619,42036.950747761,78060.5611235185,167272.630979041,10934824.3152019,58018703.5885548,71407635.1859136,19963424.8906855,949156.176597991,569493.079520217,284746.539756934,Inf,Inf,171832953.524602,951515.693481782,200471779.112035,1170908.41684562,169412.77108024,171832953.524602,37555.5974357504,5422.03954486417,35048437.5517637,14730502.7391471,3422238.01010487,Inf,6416.53423525383,12920832.9514886,5287096.0560965,169912.217274187,85.4735365785722
"672",1251.90492795741,-197732.123845491,55945.9720793019,70742.871288079,16477.6769871881,-197732.123845491,26470590.7729634,100637855.147545,226435174.081976,113217587.040988,Inf,183699.521508611,30616.5869181386,Inf,Inf,Inf,1291060.89413164,Inf,Inf,124567.48599068,Inf,98410.4579512189,30739.5450985205,42213778.9325682,8442755.78651364,4003030.76084698,Inf,14018.5837537209,13391217.2704762,5596592.93403581,499292.024105127,87.6429014831865
"673",1256.83486693756,477255.453197726,10731.4038766582,42392.5451057188,125593.540314453,4772554.53162209,14660506.4576039,3275563.03021267,2027729.49489356,797421.711474994,1344895.54327424,588392.741612487,276890.701934167,Inf,Inf,806327855.168215,1056982.71412285,604745891.376161,1590851.51063936,120949.178274955,806327855.168215,41588.6239916206,1360.12723405067,21999377.9471525,36141835.1988934,3217715.05745315,134929518.075869,3251.20400940375,11078054.7321086,4772383.19861505,24133.9727483259,74.6097164516033
"674",1251.56325051086,265069.832389053,20101.7588112712,44526.0889310296,79520.9497167158,795209.497167158,3597823.46554157,121028669.450902,20455549.7663496,3704959.26890515,Inf,777310.891123771,777310.891123771,Inf,Inf,Inf,1024390.70203211,Inf,Inf,117841.754089009,Inf,41422.4882768769,8040.70352450848,27792866.5303663,127847186.039685,2973190.37301593,213078643.399475,10227.7748831748,12349951.1511785,5005433.049254,87000.4668524565,83.8333161981961
"675",1250.00149026641,-1880482.24189684,28559.9403413329,43352.0372443481,110616.602466436,626827.413980992,20090392.3730536,200114432.127156,91228638.1756153,159065317.844663,Inf,926188.604197847,926188.604197847,Inf,Inf,Inf,1019926.79105497,Inf,1880482.24189684,168901.528800446,Inf,41477.3221770219,3420.35213668614,37047544.1685159,7823704.97968659,4294147.16498707,419872167.24318,1727.5206532147,12693891.4919184,5511059.30913778,54477.6768892227,81.8770065473144
"676",1253.30412169503,1177701.68379035,19388.2636213859,42326.2287109879,588850.841908705,392567.22793613,42472686.2497851,87752475.3264237,460700495.463725,49805458.9690513,Inf,233233.63052707,166595.450376479,Inf,1189235214.99398,Inf,1161449.7629883,Inf,588850.841908705,146819.162345139,Inf,39759.4664605913,5523.72182945332,26459277.4127084,69201187.0793912,2988755.58814646,449807716.016043,7302.01404235424,11388869.4206826,4800646.31219049,137500.371720297,74.3928955864565
"677",1246.67701049234,650635.537290119,17132.2659269261,39935.289611581,780762.644736216,3903813.22344256,17281854.1091048,58866010.640431,27379539.8327586,23546404.2561724,1618599.62095652,3884645.56494276,3884645.56494276,Inf,Inf,980745220.691696,1066027.4137988,435886764.751865,1301271.07454711,146379.883685513,980745220.691696,39687.3031241233,1664.94323876828,21208087.2563151,8824841.67712441,4325333.58516953,2629802819.78308,2483.6616827107,12570295.6534274,5165126.35011867,43265.4117404656,82.0610193541017
"678",1249.37570762712,1022852.43921574,14468.9362330314,40021.7994627927,65288.4535674611,767139.329411804,20333362.4824117,21654672.4761398,102498783.053729,13851186.8991525,5009617.75203459,187861.05081535,187861.05081535,Inf,Inf,Inf,1131562.78723911,447333974.613058,613711.463529443,185286.261674618,Inf,31313.5760970195,2096.94728014993,18809617.1029449,19429714.3700749,3843704.36451482,45336000.1968415,3713.72402368582,11467790.6990513,4628587.73178488,51004.5695928187,62.3377524607316
"679",1250.67071806801,326613.823423036,11751.3930651929,41494.4732217813,388405.627849748,1596778.69229266,8914712.29570615,94778926.5034951,13145217.9472184,10076650.1213269,1160441.18727199,648792.654775597,303690.178832927,Inf,Inf,851092826.819475,1057528.99099998,904286128.495693,718550.411536164,102179.223558901,851092826.819475,40628.5606329435,455.656962589818,20831690.6264766,10877631.5586528,4049191.69878946,348656716.801029,995.20425743939,10753841.7284104,4983418.82927265,11527.9799945837,84.303426342831
"680",1242.79374448121,1200376.01035826,10253.7302611836,40731.7252498601,162631.588502075,646356.313276844,7527709.22097137,2789657.69177882,411418.091444667,251100.977193915,1215582.22038515,607791.251317257,160770.589058558,Inf,25496351131.43,592938398.405349,1092607.72480043,554268502.857174,933625.785839077,111630.25889425,592938398.405349,39964.5096948141,255.576526948778,16707056.7453044,14885793.2919645,3831435.0111753,204828515.697431,636.26579041984,13128828.3631959,5175780.12153171,6677.21253247292,78.0215193436858
"681",1240.95486516887,-591255.117178195,10695.2925311573,37640.0681844042,492712.597648496,5912551.17246736,21912505.2414041,4590292.04625965,4471063.68142174,1802470.69879306,2685794.88985996,1477181.48213513,1181745.1857081,Inf,Inf,537852401.379919,1100654.4420484,986062735.863185,739068.896472743,182042.351235698,537852401.379919,30526.5727214333,1099.20786548363,18817106.2839095,7986681.76680404,5519684.50994679,30290951.5789763,2618.23639417046,13644244.5211075,5061271.49012969,26497.9452194725,66.1315229807385
"682",1237.96248455218,Inf,16806.4181354179,40062.0948981075,56426.0919762394,-366769.597846773,22653700.5889084,13554528.6160171,13554528.6160171,13554528.6160171,Inf,Inf,Inf,Inf,Inf,Inf,961159.16053983,Inf,733539.195683001,415317.844129826,Inf,36020.3390211281,8707.9886712015,27357113.9648763,24621402.5683887,3197584.74914139,Inf,13219.8998998033,13379338.5911688,6704251.01536369,294283.815531954,25.2435311847584
"683",1239.83249821,-155138.857611068,15812.284488269,44187.7584947586,61115.3075436867,-504201.287239029,4436841.19528842,830752022.556568,1246128033.83485,119115179.704802,1436008.04179681,670136.904282721,67013.6904277454,Inf,Inf,Inf,1098992.59988772,Inf,672268.382985373,143489.332272866,Inf,46597.0789763123,3233.59600987007,34743102.8617149,19242333.8926421,3215300.00776796,Inf,5230.62258447286,12208507.4581381,5918344.29121667,113225.960327899,80.3627461988381
"684",1236.18042221755,Inf,16201.6123974119,38309.2312845027,72207.0965423701,132379.676994345,23350388.5924705,46435431.8600265,30046455.9094289,23217715.9300133,Inf,192823.130798509,33534.4575301976,Inf,Inf,Inf,974851.101052502,Inf,794278.061966071,272421.200245489,Inf,36934.0281102125,7981.08985094206,25922579.8358598,14012205.316681,3575528.25322204,259225798.358598,12581.0283364604,12889127.2173622,6675590.77973599,231335.937708465,76.9699245756315
"685",1241.435336878,-152465.949821754,55070.7473969002,36965.4300218871,-101643.966548239,457397.849467981,12438199.2725425,1866215.88460133,3158211.49701763,2620643.58263165,Inf,Inf,Inf,Inf,Inf,Inf,965073.010288456,Inf,Inf,407068.339826518,Inf,60943.6124815044,7352.56974592213,71184040.1538441,9562035.24454622,3703215.96176067,Inf,3425.96374008922,10962656.999258,6010235.84060228,337637.742279845,88.6624378481766
"686",1238.76411158613,540532.242561358,18840.0139781129,45745.7889778593,135133.060640339,540532.242561358,20165079.5303503,2249353.91656986,2305587.76448411,970773.795572255,1635582.74292435,1063132.13585289,118125.792871454,Inf,Inf,Inf,1048816.39483796,Inf,720709.656743408,162814.345837289,Inf,41576.1728021465,2985.73914074606,35921626.6515919,10996416.3219159,3673802.72573099,Inf,4059.84815017451,11573119.4114484,5489439.45803145,95982.1724526084,87.234575704985
"687",1231.47611458931,440792.097502151,34977.2424888178,60179.6818261571,38329.7476090554,-440792.097502151,36335047.5742698,Inf,Inf,98537503.0258928,Inf,427396.100331611,71232.6833882042,Inf,Inf,Inf,1040886.87069722,Inf,293861.398334767,232916.971629409,Inf,42273.0827681253,7167.46772311534,31129745.8150345,10642648.1418921,3903416.40313913,138354425.844598,5228.72645374807,13343323.6749523,6432488.12394796,175973.690305452,61.4039567164766
"688",1233.54857398541,564200.446763804,38938.7714513716,35123.1503423537,-112840.089353754,Inf,19278322.4758212,13677586.5883502,15117332.5450187,19148621.2236903,Inf,Inf,Inf,Inf,Inf,Inf,988174.260411367,Inf,Inf,186357.117266383,Inf,53943.929863488,11763.9792904388,47159178.7577492,9986649.61928806,3643198.35896775,Inf,7747.87759914098,11168686.9361783,6034118.35635386,622462.981872734,90.5897722628076
"689",1229.4465020311,277236.006090961,20077.0857297238,38236.2332846268,115515.00253738,-1386180.0304548,31941243.6584957,51933664.4155469,87467224.2788158,36127766.5499457,Inf,683472.669955316,105149.64153288,Inf,Inf,Inf,1004163.99061688,Inf,693090.015227402,173507.9902438,Inf,47445.569959842,4679.97336357095,37938768.8961594,12502548.8407798,3537698.70735892,550112148.994311,5978.14779309297,11157783.4428048,5858664.22402892,153203.429106146,87.620207933264
"690",1227.35533907867,-899083.198023573,21538.7109156542,43604.0001651057,224770.799505893,899083.198023573,18505462.6489928,9341906.86733799,6108169.87479791,8469995.55971977,4457014.13348852,534839.235741387,62190.6088077722,Inf,2720303009.40194,544060601.880387,1063628.47468026,388614715.628848,449541.599011786,187607.104096232,544060601.880387,46075.592977661,2411.94971059999,35190939.9883519,18446863.7035715,3249163.49324271,1143705549.62144,2868.41051809316,11614510.1088776,5934835.58207326,70005.2088728393,79.0913203712959
"691",1221.68533478269,534665.089187833,12645.5438324184,42331.250540571,20967.2583993592,-1069330.17835326,56656634.7488149,605868697.719309,252445290.716379,178196675.799797,Inf,335175.887251408,37241.7652503195,Inf,Inf,Inf,922727.47132842,Inf,1069330.17835326,153126.039861356,Inf,32522.3447493887,5747.97446928161,22458485.8463771,12760503.3218052,3768202.32321763,140365536.539857,11600.4575652774,13246668.1481508,6225967.02212253,144676.908410489,71.6795333479411
"692",1221.46564575949,1971896.44757042,5146.85080475224,40691.3880421831,-862704.695807907,237987.502292666,5726077.63371343,17271136.4641675,739688.373380391,446300.901247972,686899.710373258,Inf,Inf,Inf,13868560028.8539,364962106.022472,1128660.90516937,420259394.813756,1061790.39482674,62414.7616060183,364962106.022472,57057.7223898004,472.62174515634,11714491.9366994,19361451.9509337,3977245.47922176,557609816.186891,2350.9568351808,11815204.3410089,5823148.19047223,13093.6019716253,94.2042875199803
"693",1217.53909186526,260509.412497224,18604.8211627801,43193.8944565327,1302547.06247283,-390764.118745836,34727759.7704504,6524791.9933059,23489251.1759013,3379748.37063327,1768656.5082687,Inf,Inf,Inf,Inf,560605264.865842,1068695.13695914,Inf,390764.118745836,166988.802300424,560605264.865842,39176.6555606863,1661.14474667628,23829675.1059868,13552421.8612247,3656727.63774733,259960092.06531,2279.62453182272,13035521.4260741,6501381.31557644,52041.9787126262,75.2426459127073
"694",1218.54141615199,845325.941933714,22110.2002605085,41691.9574087128,155717.936673625,227587.753599274,21506836.7120147,3255278.00500386,3051823.12969112,1939064.51561602,3241187.67820642,1166831.14890896,583415.574454478,Inf,Inf,1000067907.10869,1026845.47270624,400027162.843474,657475.732617525,148524.936699516,1000067907.10869,48321.2036171389,1090.24656116924,27590707.3463625,14991482.6043819,3500035.74974099,471550271.010559,1261.20238289104,12217939.4668996,6159300.87131078,34803.6254252692,79.2712207841505
"695",1215.32589293691,-8391910.36475869,11561.2010768148,39683.5321911629,1048988.79542254,762900.942136875,12411892.4505438,8576207.59048636,1807458.80401648,1718749.16946352,2198993.75663101,596867.553801473,160695.110638136,Inf,Inf,443561840.73259,1024657.57119111,468204165.217734,645531.566422027,144309.502978218,443561840.73259,39700.0983918163,774.360420416303,25597585.4714188,10143724.0298973,3972958.57837646,1907020117.6207,1711.06163895069,12765035.1214288,6292512.11562544,25305.7456855214,77.7488739651374
"696",1212.1935243717,-747278.214542307,26314.7926887539,37224.4534107329,298911.285815179,5978225.71581521,15635694.9763445,4576652.03443191,5152002.57590336,2237221.96224091,5968043.51786525,1989326.75215291,1491995.06417262,Inf,Inf,598847117.593994,987447.272850484,544406470.539994,1195645.14327467,247457.486608949,598847117.593994,48218.2449990651,1095.53674807417,37062641.7507697,17042655.2094952,3300642.98853421,512699877.552314,1066.34675978243,11633625.6183483,6215911.99304657,40753.6184088688,84.154319009153
"697",1214.03511103993,-1275107.95665834,26789.5880505486,39507.8207540885,-318776.989164585,-956330.967481877,19823309.0796201,21394095.7934194,16925708.6973255,24534513.5245635,3203802.69481869,1281524.13219973,256304.826445065,Inf,Inf,951518835.821765,1044287.88456746,951518835.821765,1275107.95665834,253738.35621878,951518835.821765,43982.2544396312,1730.59354331653,40513565.6905135,8962368.93379304,3962404.62841349,661721572.945053,1658.99820603646,10905890.3933623,5791211.82705956,40673.062198707,84.7479190177873
"698",1211.9557011615,Inf,26411.1888815879,37365.317822428,179521.58749614,837767.408323145,36703288.003784,7534508.23853902,24863877.1871788,8724167.43409782,2771210.21001392,623519.394403204,89074.1992013863,Inf,Inf,633131718.065274,980463.531843203,422087812.043516,1256651.11246418,200994.196211938,633131718.065274,42416.2853340145,2594.41934003702,37817760.3115912,10114052.1763558,3754569.00935222,2609425461.49979,2517.96297441707,11348277.4156514,5388432.94239625,70730.8583873227,83.2374689668647
"699",1210.73211956339,1182367.20853387,17120.7532521631,38033.3920217316,1477959.01070143,738979.505329408,10173207.8390675,3495163.49606687,1504439.93961139,994313.753191437,1229762.35803732,Inf,Inf,Inf,Inf,455446689.41056,1041695.78705861,592080696.233728,738979.505329408,151427.288039379,455446689.41056,44023.6155239221,1109.5757130371,26365960.0083302,12555219.0515858,3692711.48576053,494361750.156191,1661.12760668549,11372419.8661736,5656779.98859703,31581.0731532245,Inf
"700",1211.18822407115,404221.170629369,97499.6376294392,36214.5095205314,404221.170629369,449134.634034202,17508417.1439003,889245.077280542,417838.048360737,550485.047840336,953564.074362535,4004962.21788818,4004962.21788818,Inf,Inf,1019865298.63219,1147194.03100383,1019865298.63219,2021105.85308324,151091.155352808,1019865298.63219,40538.9720596751,1617.71424638218,96768390.347233,6817676.11429206,5173051.27148589,25549409.9926688,426.236970840368,10587696.4829447,7632588.34508237,47032.7759658532,92.9292412691969
"701",1212.32289093771,311198.057959431,13396.7706886888,40663.9717408597,414930.743945908,829861.487891817,20739848.923908,53404215.2720885,50593467.0998733,9677273.90836503,1543526.41768906,987858.88302217,149675.588338608,Inf,Inf,501904343.958574,1088488.29885894,501904343.958574,711309.846774248,184523.655867758,501904343.958574,40387.6891136899,1318.57979219366,18803668.7867838,11413580.6173054,4122570.91697626,261370996.136295,2532.03658914353,10152942.9483824,5939714.61391939,26186.3718909795,67.6610112132519
"702",1212.99093234688,413960.144709939,16411.9664624168,41123.025455095,39424.775686842,183982.286538408,12412736.9214354,3963937399.92683,504501123.627051,1913624951.68881,Inf,144210.065965201,51171.3137294397,Inf,Inf,Inf,1037759.00347069,Inf,331168.115770081,165901.003084585,Inf,38822.7856155137,3843.55186473495,27490043.8245505,4822814.7060615,7583460.36539325,73306783.5321348,6030.8659235888,9859378.2420406,6423835.46058038,107299.156223851,80.0366666471613
"703",1212.58518107343,2270330.50993611,9704.19803671579,40937.9137237171,523922.42539474,681099.153004849,17994916.8537667,10393555046.2232,384946483.19345,259375705.253341,926836.710497893,1353183.94776114,193311.992540208,Inf,3428031660.64255,857007915.160639,1185436.30655792,761784813.476123,756776.836667607,82206.9942600023,857007915.160639,43467.1622921432,967.51725191584,25326054.0918997,5727843.7192323,6394201.77567764,52719541.1708932,2567.82744227315,9821511.29006212,6632352.26741983,32901.5192207456,84.9567267907422
"704",1209.37869739058,747493.477394552,2511.81891710831,45102.107280911,121889.899064714,-1320041.67286775,5376853.32674709,112402828.276326,1275641.39997319,642843.851945987,743596.714183405,1917087.26973675,147114.610627123,176227878.136194,62737124616.485,461302386.885919,1163563.95759597,478909348.217443,756609.251503752,62437.4249765944,461302386.885919,53528.0689921088,105.273215302105,10152073.4113321,8121658.72906568,6119613.11421615,291992968.592599,1077.08706284785,10463820.3259399,6553528.9064512,4641.20806897887,83.1155316589814
"705",1210.61589022384,394157.164003741,16497.3720732614,45874.2714668658,41490.2277897339,394157.164003741,42981706.5665071,Inf,Inf,19045409.1850014,Inf,189994.057811705,189994.057811705,Inf,Inf,Inf,1144059.09071345,Inf,197078.582001871,111870.195173064,Inf,35690.9741369587,8126.78427254361,30762746.7483796,6456378.94719079,5447569.73669223,104593338.944491,12690.5941595878,9751185.6497932,6484035.38622768,175609.448834105,69.9826171782226
"706",1209.68367741458,588160.754420763,26987.2267344233,39627.2656882184,294080.377213739,-784214.339233654,16905770.0623512,243954112.437771,93087753.4302022,108841065.54916,2923088.72178472,259830.91407715,233847.822669435,Inf,Inf,Inf,1066757.237329,473361561.745835,588160.754420763,179303.621873804,Inf,33670.4048852224,2802.41191427164,40002034.466043,5976207.55878232,5156187.3947914,310015767.111833,2674.36817156349,9833811.18626552,6230864.89063652,64337.1608597462,72.6312165473316
